file_path,file_name,language,duration_sec,sample_rate,source
data\processed\kannada\knf_03271_00199234154.wav,knf_03271_00199234154.wav,kannada,5.856,16000,openslr
data\processed\hindi\0281_025.wav,0281_025.wav,hindi,7.68,16000,openslr
data\processed\kannada\knf_03467_00459891972.wav,knf_03467_00459891972.wav,kannada,4.48,16000,openslr
data\processed\kannada\knf_03755_01379744830.wav,knf_03755_01379744830.wav,kannada,5.472,16000,openslr
data\processed\english\m0003_us_m0003_00281.wav,m0003_us_m0003_00281.wav,english,6.656,16000,openslr
data\processed\hindi\0220_061.wav,0220_061.wav,hindi,4.64,16000,openslr
data\processed\tamil\taf_02027_01977433036.wav,taf_02027_01977433036.wav,tamil,4.512,16000,openslr
data\processed\kannada\knf_09696_01545260617.wav,knf_09696_01545260617.wav,kannada,3.691,16000,openslr
data\processed\malayalam\mlf_02925_01137258809.wav,mlf_02925_01137258809.wav,malayalam,4.128,16000,openslr
data\processed\kannada\knf_03574_00914922326.wav,knf_03574_00914922326.wav,kannada,3.456,16000,openslr
data\processed\tamil\taf_07352_01979496608.wav,taf_07352_01979496608.wav,tamil,3.456,16000,openslr
data\processed\tamil\taf_08213_01310951061.wav,taf_08213_01310951061.wav,tamil,3.84,16000,openslr
data\processed\malayalam\mlf_03435_00079326726.wav,mlf_03435_00079326726.wav,malayalam,5.024,16000,openslr
data\processed\kannada\knf_06123_00831921909.wav,knf_06123_00831921909.wav,kannada,5.376,16000,openslr
data\processed\english\f0005_us_f0005_00090.wav,f0005_us_f0005_00090.wav,english,4.8,16000,openslr
data\processed\hindi\0290_087.wav,0290_087.wav,hindi,4.48,16000,openslr
data\processed\malayalam\mlf_06469_01275873068.wav,mlf_06469_01275873068.wav,malayalam,4.544,16000,openslr
data\processed\tamil\taf_02916_00438370600.wav,taf_02916_00438370600.wav,tamil,6.976,16000,openslr
data\processed\malayalam\mlf_06262_01237194749.wav,mlf_06262_01237194749.wav,malayalam,4.992,16000,openslr
data\processed\malayalam\mlf_02879_00294651971.wav,mlf_02879_00294651971.wav,malayalam,3.52,16000,openslr
data\processed\hindi\0234_088.wav,0234_088.wav,hindi,4.736,16000,openslr
data\processed\hindi\0213_087.wav,0213_087.wav,hindi,4.2,16000,openslr
data\processed\kannada\knf_01796_00806898379.wav,knf_01796_00806898379.wav,kannada,3.328,16000,openslr
data\processed\english\f0005_us_f0005_00111.wav,f0005_us_f0005_00111.wav,english,3.808,16000,openslr
data\processed\kannada\knf_03574_01996579111.wav,knf_03574_01996579111.wav,kannada,5.792,16000,openslr
data\processed\english\m0005_us_m0005_00328.wav,m0005_us_m0005_00328.wav,english,3.84,16000,openslr
data\processed\hindi\0167_088.wav,0167_088.wav,hindi,4.256,16000,openslr
data\processed\kannada\knf_00557_00665237312.wav,knf_00557_00665237312.wav,kannada,3.392,16000,openslr
data\processed\tamil\taf_07352_00206890982.wav,taf_07352_00206890982.wav,tamil,4.288,16000,openslr
data\processed\tamil\taf_06478_00192470330.wav,taf_06478_00192470330.wav,tamil,5.536,16000,openslr
data\processed\tamil\taf_02330_00875435831.wav,taf_02330_00875435831.wav,tamil,4.48,16000,openslr
data\processed\tamil\taf_02042_01800360924.wav,taf_02042_01800360924.wav,tamil,4.224,16000,openslr
data\processed\hindi\0239_088.wav,0239_088.wav,hindi,5.248,16000,openslr
data\processed\hindi\0167_086.wav,0167_086.wav,hindi,4.44,16000,openslr
data\processed\tamil\taf_02027_01562798374.wav,taf_02027_01562798374.wav,tamil,6.368,16000,openslr
data\processed\tamil\taf_05572_00716731350.wav,taf_05572_00716731350.wav,tamil,5.152,16000,openslr
data\processed\english\m0002_us_m0002_00005.wav,m0002_us_m0002_00005.wav,english,3.616,16000,openslr
data\processed\english\f0001_us_f0001_00209.wav,f0001_us_f0001_00209.wav,english,4.384,16000,openslr
data\processed\kannada\knf_05550_01899201344.wav,knf_05550_01899201344.wav,kannada,5.888,16000,openslr
data\processed\hindi\0139_086.wav,0139_086.wav,hindi,4.224,16000,openslr
data\processed\malayalam\mlf_07754_02088457202.wav,mlf_07754_02088457202.wav,malayalam,4.928,16000,openslr
data\processed\english\f0005_us_f0005_00316.wav,f0005_us_f0005_00316.wav,english,3.2,16000,openslr
data\processed\hindi\0308_098.wav,0308_098.wav,hindi,4.928,16000,openslr
data\processed\english\m0001_us_m0001_00259.wav,m0001_us_m0001_00259.wav,english,5.92,16000,openslr
data\processed\kannada\knf_01493_01890953099.wav,knf_01493_01890953099.wav,kannada,4.576,16000,openslr
data\processed\malayalam\mlf_06469_01068788432.wav,mlf_06469_01068788432.wav,malayalam,5.152,16000,openslr
data\processed\english\f0001_us_f0001_00133.wav,f0001_us_f0001_00133.wav,english,4.64,16000,openslr
data\processed\tamil\taf_00008_01779200759.wav,taf_00008_01779200759.wav,tamil,3.488,16000,openslr
data\processed\english\f0005_us_f0005_00174.wav,f0005_us_f0005_00174.wav,english,3.296,16000,openslr
data\processed\malayalam\mlf_07754_00502237945.wav,mlf_07754_00502237945.wav,malayalam,4.256,16000,openslr
data\processed\english\f0001_us_f0001_00115.wav,f0001_us_f0001_00115.wav,english,3.36,16000,openslr
data\processed\hindi\0201_069.wav,0201_069.wav,hindi,3.808,16000,openslr
data\processed\tamil\taf_08213_00625837863.wav,taf_08213_00625837863.wav,tamil,4.032,16000,openslr
data\processed\kannada\knf_05550_02065887946.wav,knf_05550_02065887946.wav,kannada,8.064,16000,openslr
data\processed\kannada\knf_09696_00220359841.wav,knf_09696_00220359841.wav,kannada,7.328,16000,openslr
data\processed\malayalam\mlf_02925_01272266886.wav,mlf_02925_01272266886.wav,malayalam,3.36,16000,openslr
data\processed\kannada\knf_01493_01838150883.wav,knf_01493_01838150883.wav,kannada,3.904,16000,openslr
data\processed\english\f0004_us_f0004_00138.wav,f0004_us_f0004_00138.wav,english,3.68,16000,openslr
data\processed\english\m0005_us_m0005_00331.wav,m0005_us_m0005_00331.wav,english,3.616,16000,openslr
data\processed\hindi\0136_069.wav,0136_069.wav,hindi,5.312,16000,openslr
data\processed\kannada\knf_02049_01333217901.wav,knf_02049_01333217901.wav,kannada,7.104,16000,openslr
data\processed\kannada\knf_03271_01015501274.wav,knf_03271_01015501274.wav,kannada,4.32,16000,openslr
data\processed\kannada\knf_05853_01062489230.wav,knf_05853_01062489230.wav,kannada,8.8,16000,openslr
data\processed\english\m0001_us_m0001_00326.wav,m0001_us_m0001_00326.wav,english,3.392,16000,openslr
data\processed\malayalam\mlf_03435_01358490390.wav,mlf_03435_01358490390.wav,malayalam,6.464,16000,openslr
data\processed\english\f0001_us_f0001_00302.wav,f0001_us_f0001_00302.wav,english,3.808,16000,openslr
data\processed\tamil\taf_02916_01866411533.wav,taf_02916_01866411533.wav,tamil,7.68,16000,openslr
data\processed\hindi\0215_003.wav,0215_003.wav,hindi,5.624,16000,openslr
data\processed\malayalam\mlf_03132_01940682230.wav,mlf_03132_01940682230.wav,malayalam,6.752,16000,openslr
data\processed\malayalam\mlf_04310_01218197791.wav,mlf_04310_01218197791.wav,malayalam,4.96,16000,openslr
data\processed\tamil\taf_06958_00691299540.wav,taf_06958_00691299540.wav,tamil,4.8,16000,openslr
data\processed\hindi\0173_003.wav,0173_003.wav,hindi,5.784,16000,openslr
data\processed\english\f0005_us_f0005_00143.wav,f0005_us_f0005_00143.wav,english,3.68,16000,openslr
data\processed\kannada\knf_09696_01203202801.wav,knf_09696_01203202801.wav,kannada,3.904,16000,openslr
data\processed\malayalam\mlf_02321_01710991966.wav,mlf_02321_01710991966.wav,malayalam,5.664,16000,openslr
data\processed\english\m0003_us_m0003_00060.wav,m0003_us_m0003_00060.wav,english,3.392,16000,openslr
data\processed\malayalam\mlf_04674_01147968506.wav,mlf_04674_01147968506.wav,malayalam,5.152,16000,openslr
data\processed\english\m0005_us_m0005_00345.wav,m0005_us_m0005_00345.wav,english,3.136,16000,openslr
data\processed\hindi\0161_088.wav,0161_088.wav,hindi,6.592,16000,openslr
data\processed\kannada\knf_01779_00281866562.wav,knf_01779_00281866562.wav,kannada,4.864,16000,openslr
data\processed\kannada\knf_05820_01161252176.wav,knf_05820_01161252176.wav,kannada,5.088,16000,openslr
data\processed\kannada\knf_05550_01927066370.wav,knf_05550_01927066370.wav,kannada,4.736,16000,openslr
data\processed\hindi\0211_087.wav,0211_087.wav,hindi,5.188,16000,openslr
data\processed\hindi\0239_086.wav,0239_086.wav,hindi,6.496,16000,openslr
data\processed\malayalam\mlf_06469_01024981555.wav,mlf_06469_01024981555.wav,malayalam,3.872,16000,openslr
data\processed\malayalam\mlf_02925_00881835437.wav,mlf_02925_00881835437.wav,malayalam,5.28,16000,openslr
data\processed\tamil\taf_07367_00366428475.wav,taf_07367_00366428475.wav,tamil,4.064,16000,openslr
data\processed\tamil\taf_05572_01821732884.wav,taf_05572_01821732884.wav,tamil,3.808,16000,openslr
data\processed\malayalam\mlf_05401_00093107879.wav,mlf_05401_00093107879.wav,malayalam,3.008,16000,openslr
data\processed\malayalam\mlf_03132_01618890866.wav,mlf_03132_01618890866.wav,malayalam,7.008,16000,openslr
data\processed\tamil\taf_04125_01259174438.wav,taf_04125_01259174438.wav,tamil,6.08,16000,openslr
data\processed\malayalam\mlf_04720_00044427583.wav,mlf_04720_00044427583.wav,malayalam,4.736,16000,openslr
data\processed\kannada\knf_00254_01871352447.wav,knf_00254_01871352447.wav,kannada,3.872,16000,openslr
data\processed\malayalam\mlf_08428_00281822928.wav,mlf_08428_00281822928.wav,malayalam,4.16,16000,openslr
data\processed\malayalam\mlf_03182_01134487863.wav,mlf_03182_01134487863.wav,malayalam,4.032,16000,openslr
data\processed\kannada\knf_06123_01993092683.wav,knf_06123_01993092683.wav,kannada,5.472,16000,openslr
data\processed\kannada\knf_05550_00842269912.wav,knf_05550_00842269912.wav,kannada,4.128,16000,openslr
data\processed\malayalam\mlf_02321_01671009434.wav,mlf_02321_01671009434.wav,malayalam,5.088,16000,openslr
data\processed\hindi\0290_069.wav,0290_069.wav,hindi,5.312,16000,openslr
data\processed\kannada\knf_03271_01897139531.wav,knf_03271_01897139531.wav,kannada,5.056,16000,openslr
data\processed\malayalam\mlf_02925_00665369783.wav,mlf_02925_00665369783.wav,malayalam,4.8,16000,openslr
data\processed\kannada\knf_00557_00834667018.wav,knf_00557_00834667018.wav,kannada,7.104,16000,openslr
data\processed\tamil\taf_06478_01454702371.wav,taf_06478_01454702371.wav,tamil,3.904,16000,openslr
data\processed\hindi\0139_087.wav,0139_087.wav,hindi,4.096,16000,openslr
data\processed\hindi\0252_003.wav,0252_003.wav,hindi,4.64,16000,openslr
data\processed\kannada\knf_01493_01702626313.wav,knf_01493_01702626313.wav,kannada,5.696,16000,openslr
data\processed\hindi\0139_098.wav,0139_098.wav,hindi,3.576,16000,openslr
data\processed\tamil\taf_04125_00776125368.wav,taf_04125_00776125368.wav,tamil,3.52,16000,openslr
data\processed\hindi\0281_087.wav,0281_087.wav,hindi,5.032,16000,openslr
data\processed\tamil\taf_04125_00236484448.wav,taf_04125_00236484448.wav,tamil,4.608,16000,openslr
data\processed\kannada\knf_09696_00486386017.wav,knf_09696_00486386017.wav,kannada,3.744,16000,openslr
data\processed\kannada\knf_00254_00302159016.wav,knf_00254_00302159016.wav,kannada,3.872,16000,openslr
data\processed\english\f0001_us_f0001_00242.wav,f0001_us_f0001_00242.wav,english,4.0,16000,openslr
data\processed\english\m0005_us_m0005_00107.wav,m0005_us_m0005_00107.wav,english,3.456,16000,openslr
data\processed\malayalam\mlf_06469_00763157953.wav,mlf_06469_00763157953.wav,malayalam,4.512,16000,openslr
data\processed\malayalam\mlf_06262_00944832194.wav,mlf_06262_00944832194.wav,malayalam,4.992,16000,openslr
data\processed\hindi\0199_086.wav,0199_086.wav,hindi,5.44,16000,openslr
data\processed\hindi\0159_098.wav,0159_098.wav,hindi,3.136,16000,openslr
data\processed\malayalam\mlf_01130_01865161573.wav,mlf_01130_01865161573.wav,malayalam,5.184,16000,openslr
data\processed\malayalam\mlf_03435_01731688779.wav,mlf_03435_01731688779.wav,malayalam,5.536,16000,openslr
data\processed\tamil\taf_06478_00163751784.wav,taf_06478_00163751784.wav,tamil,3.36,16000,openslr
data\processed\tamil\taf_09689_00036562162.wav,taf_09689_00036562162.wav,tamil,3.328,16000,openslr
data\processed\kannada\knf_03467_00106933121.wav,knf_03467_00106933121.wav,kannada,3.584,16000,openslr
data\processed\english\f0004_us_f0004_00171.wav,f0004_us_f0004_00171.wav,english,3.296,16000,openslr
data\processed\malayalam\mlf_02879_00195928267.wav,mlf_02879_00195928267.wav,malayalam,4.142,16000,openslr
data\processed\english\f0001_us_f0001_00357.wav,f0001_us_f0001_00357.wav,english,3.52,16000,openslr
data\processed\malayalam\mlf_06469_01527905607.wav,mlf_06469_01527905607.wav,malayalam,4.211,16000,openslr
data\processed\malayalam\mlf_07754_00896087988.wav,mlf_07754_00896087988.wav,malayalam,4.448,16000,openslr
data\processed\kannada\knf_00557_01093186197.wav,knf_00557_01093186197.wav,kannada,6.592,16000,openslr
data\processed\malayalam\mlf_09852_01935398497.wav,mlf_09852_01935398497.wav,malayalam,4.416,16000,openslr
data\processed\english\m0004_us_m0004_00080.wav,m0004_us_m0004_00080.wav,english,3.616,16000,openslr
data\processed\malayalam\mlf_03435_02037587373.wav,mlf_03435_02037587373.wav,malayalam,4.8,16000,openslr
data\processed\tamil\taf_07352_01277747317.wav,taf_07352_01277747317.wav,tamil,5.632,16000,openslr
data\processed\english\m0005_us_m0005_00071.wav,m0005_us_m0005_00071.wav,english,3.168,16000,openslr
data\processed\hindi\0234_003.wav,0234_003.wav,hindi,5.536,16000,openslr
data\processed\kannada\knf_08476_01739161966.wav,knf_08476_01739161966.wav,kannada,4.992,16000,openslr
data\processed\kannada\knf_07901_00760253300.wav,knf_07901_00760253300.wav,kannada,8.64,16000,openslr
data\processed\malayalam\mlf_02879_01366661816.wav,mlf_02879_01366661816.wav,malayalam,4.448,16000,openslr
data\processed\malayalam\mlf_02484_00895077713.wav,mlf_02484_00895077713.wav,malayalam,4.736,16000,openslr
data\processed\english\f0005_us_f0005_00035.wav,f0005_us_f0005_00035.wav,english,3.392,16000,openslr
data\processed\malayalam\mlf_06262_00861210091.wav,mlf_06262_00861210091.wav,malayalam,6.496,16000,openslr
data\processed\kannada\knf_03574_00402097938.wav,knf_03574_00402097938.wav,kannada,5.888,16000,openslr
data\processed\malayalam\mlf_03228_01495119986.wav,mlf_03228_01495119986.wav,malayalam,4.768,16000,openslr
data\processed\tamil\taf_02330_01854138046.wav,taf_02330_01854138046.wav,tamil,5.568,16000,openslr
data\processed\hindi\0116_025.wav,0116_025.wav,hindi,4.608,16000,openslr
data\processed\tamil\taf_02916_00312604734.wav,taf_02916_00312604734.wav,tamil,3.488,16000,openslr
data\processed\malayalam\mlf_09852_01781365467.wav,mlf_09852_01781365467.wav,malayalam,6.944,16000,openslr
data\processed\malayalam\mlf_09852_01917461143.wav,mlf_09852_01917461143.wav,malayalam,6.688,16000,openslr
data\processed\tamil\taf_03219_00981010686.wav,taf_03219_00981010686.wav,tamil,6.208,16000,openslr
data\processed\tamil\taf_04125_01033012815.wav,taf_04125_01033012815.wav,tamil,4.32,16000,openslr
data\processed\hindi\0252_025.wav,0252_025.wav,hindi,3.968,16000,openslr
data\processed\tamil\taf_06958_01412329758.wav,taf_06958_01412329758.wav,tamil,5.248,16000,openslr
data\processed\malayalam\mlf_01130_01158815365.wav,mlf_01130_01158815365.wav,malayalam,4.864,16000,openslr
data\processed\hindi\0267_069.wav,0267_069.wav,hindi,4.416,16000,openslr
data\processed\english\m0001_us_m0001_00016.wav,m0001_us_m0001_00016.wav,english,3.168,16000,openslr
data\processed\english\m0003_us_m0003_00077.wav,m0003_us_m0003_00077.wav,english,4.448,16000,openslr
data\processed\malayalam\mlf_05401_00961262528.wav,mlf_05401_00961262528.wav,malayalam,6.432,16000,openslr
data\processed\tamil\taf_07049_01529551855.wav,taf_07049_01529551855.wav,tamil,5.6,16000,openslr
data\processed\english\m0003_us_m0003_00021.wav,m0003_us_m0003_00021.wav,english,4.96,16000,openslr
data\processed\kannada\knf_03755_01988853864.wav,knf_03755_01988853864.wav,kannada,5.28,16000,openslr
data\processed\hindi\0163_003.wav,0163_003.wav,hindi,6.032,16000,openslr
data\processed\kannada\knf_05820_01182827519.wav,knf_05820_01182827519.wav,kannada,3.84,16000,openslr
data\processed\tamil\taf_03219_00818461216.wav,taf_03219_00818461216.wav,tamil,3.072,16000,openslr
data\processed\kannada\knf_07901_00800144224.wav,knf_07901_00800144224.wav,kannada,3.776,16000,openslr
data\processed\kannada\knf_03844_00071336404.wav,knf_03844_00071336404.wav,kannada,5.888,16000,openslr
data\processed\tamil\taf_02042_01979512632.wav,taf_02042_01979512632.wav,tamil,5.696,16000,openslr
data\processed\malayalam\mlf_02925_00744807436.wav,mlf_02925_00744807436.wav,malayalam,6.016,16000,openslr
data\processed\kannada\knf_00001_01727360564.wav,knf_00001_01727360564.wav,kannada,3.328,16000,openslr
data\processed\malayalam\mlf_01640_01719311845.wav,mlf_01640_01719311845.wav,malayalam,3.083,16000,openslr
data\processed\tamil\taf_02042_00631439855.wav,taf_02042_00631439855.wav,tamil,3.968,16000,openslr
data\processed\malayalam\mlf_02484_01082043462.wav,mlf_02484_01082043462.wav,malayalam,4.64,16000,openslr
data\processed\kannada\knf_06123_02001465968.wav,knf_06123_02001465968.wav,kannada,7.456,16000,openslr
data\processed\hindi\0163_069.wav,0163_069.wav,hindi,4.512,16000,openslr
data\processed\malayalam\mlf_05401_01263480929.wav,mlf_05401_01263480929.wav,malayalam,4.256,16000,openslr
data\processed\english\m0005_us_m0005_00285.wav,m0005_us_m0005_00285.wav,english,3.616,16000,openslr
data\processed\english\m0003_us_m0003_00154.wav,m0003_us_m0003_00154.wav,english,3.008,16000,openslr
data\processed\malayalam\mlf_06262_01406774116.wav,mlf_06262_01406774116.wav,malayalam,4.928,16000,openslr
data\processed\malayalam\mlf_06469_00753687822.wav,mlf_06469_00753687822.wav,malayalam,4.064,16000,openslr
data\processed\kannada\knf_06123_01070220885.wav,knf_06123_01070220885.wav,kannada,3.232,16000,openslr
data\processed\malayalam\mlf_03435_01925442397.wav,mlf_03435_01925442397.wav,malayalam,4.064,16000,openslr
data\processed\english\m0005_us_m0005_00204.wav,m0005_us_m0005_00204.wav,english,3.072,16000,openslr
data\processed\tamil\taf_06796_01061546070.wav,taf_06796_01061546070.wav,tamil,3.136,16000,openslr
data\processed\tamil\taf_04125_00038014365.wav,taf_04125_00038014365.wav,tamil,3.104,16000,openslr
data\processed\hindi\0199_087.wav,0199_087.wav,hindi,5.432,16000,openslr
data\processed\hindi\0308_088.wav,0308_088.wav,hindi,6.336,16000,openslr
data\processed\english\m0002_us_m0002_00273.wav,m0002_us_m0002_00273.wav,english,4.288,16000,openslr
data\processed\hindi\0136_025.wav,0136_025.wav,hindi,4.736,16000,openslr
data\processed\english\m0001_us_m0001_00283.wav,m0001_us_m0001_00283.wav,english,3.616,16000,openslr
data\processed\malayalam\mlf_04310_01835794907.wav,mlf_04310_01835794907.wav,malayalam,5.696,16000,openslr
data\processed\malayalam\mlf_07754_01374218614.wav,mlf_07754_01374218614.wav,malayalam,4.512,16000,openslr
data\processed\hindi\0305_061.wav,0305_061.wav,hindi,6.416,16000,openslr
data\processed\malayalam\mlf_02879_00801892470.wav,mlf_02879_00801892470.wav,malayalam,5.232,16000,openslr
data\processed\tamil\taf_07064_02027737352.wav,taf_07064_02027737352.wav,tamil,3.552,16000,openslr
data\processed\english\m0005_us_m0005_00444.wav,m0005_us_m0005_00444.wav,english,3.68,16000,openslr
data\processed\hindi\0167_069.wav,0167_069.wav,hindi,3.424,16000,openslr
data\processed\english\m0003_us_m0003_00352.wav,m0003_us_m0003_00352.wav,english,5.568,16000,openslr
data\processed\english\f0004_us_f0004_00346.wav,f0004_us_f0004_00346.wav,english,3.032,16000,openslr
data\processed\tamil\taf_04125_01029426568.wav,taf_04125_01029426568.wav,tamil,6.528,16000,openslr
data\processed\hindi\0260_089.wav,0260_089.wav,hindi,5.324,16000,openslr
data\processed\hindi\0290_086.wav,0290_086.wav,hindi,5.536,16000,openslr
data\processed\hindi\0213_003.wav,0213_003.wav,hindi,5.696,16000,openslr
data\processed\kannada\knf_00254_00018907375.wav,knf_00254_00018907375.wav,kannada,5.952,16000,openslr
data\processed\tamil\taf_05001_01352899148.wav,taf_05001_01352899148.wav,tamil,3.712,16000,openslr
data\processed\kannada\knf_03755_01933508557.wav,knf_03755_01933508557.wav,kannada,8.672,16000,openslr
data\processed\english\m0001_us_m0001_00061.wav,m0001_us_m0001_00061.wav,english,4.0,16000,openslr
data\processed\english\m0003_us_m0003_00164.wav,m0003_us_m0003_00164.wav,english,4.8,16000,openslr
data\processed\malayalam\mlf_03228_01890903097.wav,mlf_03228_01890903097.wav,malayalam,3.712,16000,openslr
data\processed\hindi\0305_025.wav,0305_025.wav,hindi,6.912,16000,openslr
data\processed\english\f0005_us_f0005_00178.wav,f0005_us_f0005_00178.wav,english,3.072,16000,openslr
data\processed\english\m0003_us_m0003_00206.wav,m0003_us_m0003_00206.wav,english,3.328,16000,openslr
data\processed\english\m0003_us_m0003_00160.wav,m0003_us_m0003_00160.wav,english,7.68,16000,openslr
data\processed\malayalam\mlf_05394_01168392790.wav,mlf_05394_01168392790.wav,malayalam,4.544,16000,openslr
data\processed\malayalam\mlf_09845_00509668449.wav,mlf_09845_00509668449.wav,malayalam,3.84,16000,openslr
data\processed\english\m0001_us_m0001_00012.wav,m0001_us_m0001_00012.wav,english,5.408,16000,openslr
data\processed\malayalam\mlf_04720_00395881757.wav,mlf_04720_00395881757.wav,malayalam,3.36,16000,openslr
data\processed\malayalam\mlf_05023_01042940021.wav,mlf_05023_01042940021.wav,malayalam,6.208,16000,openslr
data\processed\malayalam\mlf_03228_01047150808.wav,mlf_03228_01047150808.wav,malayalam,4.064,16000,openslr
data\processed\kannada\knf_00557_01155200897.wav,knf_00557_01155200897.wav,kannada,6.88,16000,openslr
data\processed\tamil\taf_01484_01930726570.wav,taf_01484_01930726570.wav,tamil,6.144,16000,openslr
data\processed\malayalam\mlf_03182_00386331661.wav,mlf_03182_00386331661.wav,malayalam,4.224,16000,openslr
data\processed\english\m0002_us_m0002_00020.wav,m0002_us_m0002_00020.wav,english,3.04,16000,openslr
data\processed\malayalam\mlf_03182_00298881285.wav,mlf_03182_00298881285.wav,malayalam,4.416,16000,openslr
data\processed\kannada\knf_09696_00513377267.wav,knf_09696_00513377267.wav,kannada,7.68,16000,openslr
data\processed\malayalam\mlf_03182_01543795737.wav,mlf_03182_01543795737.wav,malayalam,4.896,16000,openslr
data\processed\tamil\taf_03219_00261024472.wav,taf_03219_00261024472.wav,tamil,8.939,16000,openslr
data\processed\hindi\0161_036.wav,0161_036.wav,hindi,7.328,16000,openslr
data\processed\malayalam\mlf_06469_00174576909.wav,mlf_06469_00174576909.wav,malayalam,3.136,16000,openslr
data\processed\hindi\0163_089.wav,0163_089.wav,hindi,5.14,16000,openslr
data\processed\tamil\taf_06478_01090673670.wav,taf_06478_01090673670.wav,tamil,6.208,16000,openslr
data\processed\kannada\knf_00254_00475464701.wav,knf_00254_00475464701.wav,kannada,4.736,16000,openslr
data\processed\kannada\knf_00557_01959948607.wav,knf_00557_01959948607.wav,kannada,4.64,16000,openslr
data\processed\tamil\taf_02345_02064241343.wav,taf_02345_02064241343.wav,tamil,3.232,16000,openslr
data\processed\kannada\knf_03755_01339056278.wav,knf_03755_01339056278.wav,kannada,3.328,16000,openslr
data\processed\kannada\knf_03755_01494789276.wav,knf_03755_01494789276.wav,kannada,7.296,16000,openslr
data\processed\tamil\taf_09705_00269572568.wav,taf_09705_00269572568.wav,tamil,3.68,16000,openslr
data\processed\hindi\0211_061.wav,0211_061.wav,hindi,4.08,16000,openslr
data\processed\kannada\knf_00254_00386694014.wav,knf_00254_00386694014.wav,kannada,8.224,16000,openslr
data\processed\malayalam\mlf_03132_00133154543.wav,mlf_03132_00133154543.wav,malayalam,4.416,16000,openslr
data\processed\tamil\taf_05001_01831416578.wav,taf_05001_01831416578.wav,tamil,3.264,16000,openslr
data\processed\english\f0004_us_f0004_00336.wav,f0004_us_f0004_00336.wav,english,3.424,16000,openslr
data\processed\hindi\0167_061.wav,0167_061.wav,hindi,4.64,16000,openslr
data\processed\kannada\knf_03271_00868638910.wav,knf_03271_00868638910.wav,kannada,7.904,16000,openslr
data\processed\hindi\0128_025.wav,0128_025.wav,hindi,3.744,16000,openslr
data\processed\tamil\taf_02027_01369378784.wav,taf_02027_01369378784.wav,tamil,3.968,16000,openslr
data\processed\malayalam\mlf_09852_00332707328.wav,mlf_09852_00332707328.wav,malayalam,4.533,16000,openslr
data\processed\kannada\knf_00254_00183476857.wav,knf_00254_00183476857.wav,kannada,3.68,16000,openslr
data\processed\hindi\0298_086.wav,0298_086.wav,hindi,4.576,16000,openslr
data\processed\kannada\knf_03574_01914495302.wav,knf_03574_01914495302.wav,kannada,7.264,16000,openslr
data\processed\english\m0001_us_m0001_00177.wav,m0001_us_m0001_00177.wav,english,3.104,16000,openslr
data\processed\english\f0004_us_f0004_00435.wav,f0004_us_f0004_00435.wav,english,3.04,16000,openslr
data\processed\kannada\knf_03755_00158406449.wav,knf_03755_00158406449.wav,kannada,3.648,16000,openslr
data\processed\kannada\knf_00254_01604537773.wav,knf_00254_01604537773.wav,kannada,3.072,16000,openslr
data\processed\malayalam\mlf_03182_01129782387.wav,mlf_03182_01129782387.wav,malayalam,3.68,16000,openslr
data\processed\hindi\0201_003.wav,0201_003.wav,hindi,4.94,16000,openslr
data\processed\hindi\0201_088.wav,0201_088.wav,hindi,5.376,16000,openslr
data\processed\kannada\knf_06123_01182393256.wav,knf_06123_01182393256.wav,kannada,4.096,16000,openslr
data\processed\tamil\taf_00008_01094611597.wav,taf_00008_01094611597.wav,tamil,4.832,16000,openslr
data\processed\hindi\0159_089.wav,0159_089.wav,hindi,3.516,16000,openslr
data\processed\english\m0004_us_m0004_00044.wav,m0004_us_m0004_00044.wav,english,4.536,16000,openslr
data\processed\tamil\taf_06958_00956657263.wav,taf_06958_00956657263.wav,tamil,5.312,16000,openslr
data\processed\kannada\knf_03271_01033084472.wav,knf_03271_01033084472.wav,kannada,4.128,16000,openslr
data\processed\english\f0004_us_f0004_00334.wav,f0004_us_f0004_00334.wav,english,3.008,16000,openslr
data\processed\english\f0005_us_f0005_00134.wav,f0005_us_f0005_00134.wav,english,4.32,16000,openslr
data\processed\malayalam\mlf_04674_00273473685.wav,mlf_04674_00273473685.wav,malayalam,4.8,16000,openslr
data\processed\english\m0003_us_m0003_00283.wav,m0003_us_m0003_00283.wav,english,4.992,16000,openslr
data\processed\tamil\taf_03219_01373142051.wav,taf_03219_01373142051.wav,tamil,3.68,16000,openslr
data\processed\english\m0001_us_m0001_00173.wav,m0001_us_m0001_00173.wav,english,7.168,16000,openslr
data\processed\english\m0001_us_m0001_00179.wav,m0001_us_m0001_00179.wav,english,5.28,16000,openslr
data\processed\malayalam\mlf_03228_00401232003.wav,mlf_03228_00401232003.wav,malayalam,6.848,16000,openslr
data\processed\tamil\taf_03219_01869744860.wav,taf_03219_01869744860.wav,tamil,3.584,16000,openslr
data\processed\english\f0001_us_f0001_00259.wav,f0001_us_f0001_00259.wav,english,3.52,16000,openslr
data\processed\kannada\knf_03755_01879031929.wav,knf_03755_01879031929.wav,kannada,3.84,16000,openslr
data\processed\english\m0002_us_m0002_00275.wav,m0002_us_m0002_00275.wav,english,3.136,16000,openslr
data\processed\kannada\knf_03574_00132555831.wav,knf_03574_00132555831.wav,kannada,6.048,16000,openslr
